city,temperature,humidity,wind_speed,pm2_5,pm10,co,no2,o3,last_updated,timestamp
London,3.2,100,9.0,13.32,23.495,357.05,50.69,23.0,2024-12-04 05:00,05:01:09
London,3.2,100,9.0,13.32,23.495,357.05,50.69,23.0,2024-12-04 05:00,05:11:13
London,3.2,100,9.0,13.32,23.495,357.05,50.69,23.0,2024-12-04 05:15,05:21:13
London,3.3,100,9.0,13.32,23.495,357.05,50.69,23.0,2024-12-04 05:15,05:31:14
London,3.3,100,9.0,13.32,23.495,357.05,50.69,23.0,2024-12-04 05:15,05:41:15
London,4.0,93,7.6,13.32,23.495,357.05,50.69,23.0,2024-12-04 05:30,05:51:15
London,4.0,93,7.6,13.32,23.495,357.05,50.69,23.0,2024-12-04 05:45,06:01:16
London,4.0,93,9.4,15.17,24.605,370.0,58.83,20.0,2024-12-04 06:00,06:11:23
London,4.1,93,9.4,15.17,24.605,370.0,58.83,20.0,2024-12-04 06:00,06:21:27
London,4.4,93,9.4,15.17,24.605,370.0,58.83,20.0,2024-12-04 06:15,06:31:46
London,4.4,93,9.4,15.17,24.605,370.0,58.83,20.0,2024-12-04 06:30,06:41:46
London,4.3,93,9.4,15.17,24.605,370.0,58.83,20.0,2024-12-04 06:45,06:51:46
London,4.3,93,9.4,17.575,27.195,407.0,82.14,4.0,2024-12-04 07:00,07:01:47
London,4.2,93,9.4,15.17,24.605,370.0,58.83,20.0,2024-12-04 06:45,07:11:47
London,4.4,100,9.4,17.575,27.195,407.0,82.14,4.0,2024-12-04 07:15,07:21:47
London,4.1,100,9.4,17.575,27.195,407.0,82.14,4.0,2024-12-04 07:15,07:31:48
London,4.1,100,9.4,17.575,27.195,407.0,82.14,4.0,2024-12-04 07:30,07:41:49
London,4.2,100,9.4,17.575,27.195,407.0,82.14,4.0,2024-12-04 07:30,07:52:09
London,4.4,100,10.1,20.535,30.71,466.2,98.05,1.0,2024-12-04 08:00,08:03:21
London,4.4,100,10.1,20.535,30.71,466.2,98.05,1.0,2024-12-04 08:15,08:13:48
London,5.0,93,10.1,20.535,30.71,466.2,98.05,1.0,2024-12-04 08:15,08:23:49
London,4.1,93,10.1,20.535,30.71,466.2,98.05,1.0,2024-12-04 08:30,08:33:53
London,4.1,93,10.1,20.535,30.71,466.2,98.05,1.0,2024-12-04 08:15,08:43:53
London,4.2,93,10.1,20.535,30.71,466.2,98.05,1.0,2024-12-04 08:30,08:53:54
London,4.3,93,8.6,22.755,32.56,545.75,103.23,3.0,2024-12-04 09:00,09:04:04
London,4.3,93,8.6,22.755,32.56,545.75,103.23,3.0,2024-12-04 09:00,09:14:05
London,4.3,93,8.6,22.755,32.56,545.75,103.23,3.0,2024-12-04 09:15,09:24:05
London,5.2,93,8.6,22.755,32.56,545.75,103.23,3.0,2024-12-04 09:15,09:34:10
London,5.2,93,8.6,22.755,32.56,545.75,103.23,3.0,2024-12-04 09:30,09:44:13
London,5.1,93,8.6,22.755,32.56,545.75,103.23,3.0,2024-12-04 09:45,09:54:17
London,5.4,93,8.3,24.79,31.265,553.15,100.27,6.0,2024-12-04 10:00,10:04:25
London,5.4,93,8.3,24.79,31.265,553.15,100.27,6.0,2024-12-04 10:00,10:14:25
